accuracy,loss,val_accuracy,val_loss,learning_rate
0.6593999862670898,0.9567280411720276,0.7398901581764221,0.7543983459472656,0.0010000000474974513
0.6758999824523926,0.9082491993904114,0.7279081344604492,0.8050047755241394,0.0010000000474974513
0.6765999794006348,0.8890702128410339,0.7363954186439514,0.7781680226325989,0.0010000000474974513
0.6901999711990356,0.8575266599655151,0.7343984246253967,0.7744001746177673,0.0005000000237487257
